ID,Languoid_ID,Lemma_ID,Form,Meaning,Comment,Source
W-1501,fia,L-352,jug,"brennen, lecken von der verzerenden flamme",comment,reinisch1879[62]
W-1502,xnz,L-352,júg,"verbrennen, verdorren",comment,massenbach1962[182]
W-2338,mei,L-352,sùu(w),hot,comment,werner1993[124]
W-2840,pnu,L-352,*jug,,comment,rilly2010[no. 23]
W-1503,onw,L-353,joun-t,pregnant,comment,OND[183]
W-1504,fia,L-353,júnti,"schwanger, schwach",comment,reinisch1879[63]
W-1505,onw,L-354,joutt,nephew,comment,OND[194]
W-1506,fia,L-354,an-júti,"mein schwesterson, neffe",comment,reinisch1879[9]
W-1507,onw,L-355,ŋai(ei),who?,comment,OND[195]
W-1508,fia,L-355,nai,wer? welcher?,comment,reinisch1879[123]
W-1509,dgl,L-355,níi,who?,comment,armbruster1965[152]
W-1510,xnz,L-355,níi,wer?,comment,massenbach1962[201]
W-1511,mei,L-355,kə̀(ə),who?,comment,werner1993[103]
W-2607,pkn,L-355,*dɛ < *nee,who?,comment,
W-2608,brk,L-355,neeta,,comment,
W-2890,pnu,L-355,*ŋaa-i,,comment,rilly2010[no. 156]
W-1512,onw,L-356,"ŋagŋ, ŋagg",to deny,comment,OND[194]
W-1513,fia,L-356,"nañ, nang?",,comment,
W-1550,onw,L-356,ŋañ,to deny,comment,OND[198]
W-1514,onw,L-357,"ŋa(l), ŋi(l), ŋē(l)",to see,comment,OND[195]
W-1515,fia,L-357,nal,"sehen, schauen",comment,reinisch1879[123]
W-1516,dgl,L-357,nál,"to see, look at, look for",comment,armbruster1965[149]
W-1517,xnz,L-357,nal,"sehen, etwas besorgen, bedenken, prüfen",comment,massenbach1962[199]
W-1518,mei,L-357,kə̀lhèm,to see,comment,werner1993[204]
W-1519,pkn,L-357,*ŋal,to see,comment,jakobiA[no. 548]
W-2893,pnu,L-357,*ŋal-,,comment,rilly2010[no. 198]
W-1520,onw,L-358,ŋa(r),son,comment,OND[196]
W-1521,fia,L-358,an-gaa,mein son,comment,reinisch1879[9]
W-1522,mei,L-358,gàadì,son,comment,werner1993[90]
W-2419,mei,L-358,kàad(ì),"boy, son, male child",comment,werner1993[95]
W-2437,dgl,L-358,-be-en-na,paternal uncle,comment,armbruster1965[33]
W-2895,pnu,L-358,*ŋar,"PKN, dgl, xnz have ""child""",comment,rilly2010[no. 70]
W-388,onw,L-358,eŋ-ga(l),brother (son of the mother),comment,OND[62]
W-389,fia,L-358,eŋ-gā,bruder (son of the mother),comment,reinisch1879[35]
W-1523,onw,L-359,ŋalou,sleep,comment,OND[196]
W-1524,fia,L-359,nálu,der schlaf,comment,reinisch1879[123]
W-1525,xnz,L-359,nálu,Schlaf,comment,massenbach1962[199]
W-1526,dgl,L-359,nálu,sleep,comment,armbruster1965[150]
W-1527,mei,L-359,kèráhèm,to sleep,comment,werner1993[98]
W-1528,pkn,L-359,*ɟɛr-,"to sleep, lie down",comment,jakobiA[no. 59]
W-1529,dgl,L-359,néer,"to sleep, fall asleep",comment,armbruster1965[151]
W-1530,xnz,L-359,néer,schlafen,comment,massenbach1962[201]
W-1531,fia,L-359,ner,schlafen,comment,reinisch1879[126]
W-1551,onw,L-359,ŋer,to sleep,comment,OND[199]
W-2124,brk,L-359,neeri,to sleep,comment,thelwall1977[205]
W-2554,brk,L-359,nergi,night,comment,thelwall1977[204]
W-2896,pnu,L-359,*ŋèer-,,comment,rilly2010[no. 48]
W-107,onw,L-36,art(i),island,comment,OND[20]
W-108,fia,L-36,aarti,Insel,comment,khalil1996a[22]
W-109,dgl,L-36,áarti,island,comment,armbruster1965[19]
W-110,xnz,L-36,áarti,Insel,comment,massenbach1962[145]
W-1532,onw,L-360,ŋaueir,"tent, shrine, pre-Nubian?",comment,OND[196]
W-1533,fia,L-360,náwa,"haut, pre-Nubian?",comment,reinisch1879[125]
W-2123,brk,L-360,noor,"skin, hide",comment,thelwall1977[205]
W-2569,pkn,L-360,"*dor, pl.*dor-i","skin, fur",comment,jakobiA[no. 42]; jakobiA[no. 311]
W-2570,mei,L-360,tə́llí,"skin, leather bag",comment,werner1993[136]
W-2887,pnu,L-360,*noor (or *nawer),,comment,rilly2010[no. 139]
W-1534,onw,L-361,ŋar,side,comment,OND[197]
W-1535,fia,L-361,aman gar,ufer,comment,reinisch1879[47]
W-1536,xnz,L-361,gáar,Seite,comment,massenbach1962[166]
W-1537,dgl,L-361,gáar,"shore, bank, waterside",comment,armbruster1965[74]
W-1538,onw,L-362,ŋar,"to keep, hold",comment,OND[197]
W-1539,dgl,L-362,gáar,to crush (grain),comment,armbruster1965[74]
W-1540,fia,L-362,gar,"fangen, ergreifen, ertappen",comment,reinisch1879[46]
W-1541,xnz,L-362,gáar,"zusammenwickeln, verbinden",comment,massenbach1962[166]
W-1542,onw,L-363,ŋassi,high,comment,OND[198]
W-1543,fia,L-363,nás(s)i,"gross, lang, hoch",comment,reinisch1879[124]
W-1544,mei,L-363,tàssè,"long, far",comment,werner1993[128]
W-1545,dgl,L-363,nóso,long,comment,armbruster1965[156]
W-1546,xnz,L-363,nosse,lang,comment,massenbach1962[202]
W-2038,brk,L-363,nizze,long,comment,thelwall1977[203]
W-2517,brk,L-363,tajjan,far,comment,thelwall1977[201]
W-2518,pkn,L-363,"*dojj-u, pl. *dejj-i",,comment,rilly2010[]
W-2881,pnu,L-363,*nass-i,,comment,rilly2010[no. 104]
W-1547,onw,L-364,ŋaj(j),mountain,comment,OND[198]
W-1548,fia,L-364,najji,"Wüste, Berg",comment,khalil1996a[80]
W-2214,mei,L-364,táccí,"desert, deserted place",comment,werner1993[127]
W-1552,onw,L-365,"ŋe(i), ŋi",to drink,comment,OND[200]
W-1553,fia,L-365,nii,trinken,comment,reinisch1879[127]
W-1554,xnz,L-365,níi,trinken,comment,massenbach1962[201]
W-1555,dgl,L-365,níi,to drink,comment,armbruster1965[153]
W-1556,mei,L-365,tìihêm,to drink,comment,werner1993[131]
W-2019,brk,L-365,ɲii,to drink,comment,thelwall1977[200]
W-2328,pkn,L-365,*ɖiː-,to drink,comment,jakobiA[398]
W-2883,pnu,L-365,*nii-,,comment,rilly2010[no. 14]
W-1557,onw,L-366,ŋijji,cloud,comment,OND[201]
W-1558,xnz,L-366,nicci,"Wolke, Gewölk",comment,massenbach1962[201]
W-1559,xnz,L-366,néec,bewölkt,comment,massenbach1962[200]
W-1560,dgl,L-366,nícci,cloud,comment,armbruster1965[153]
W-1561,mei,L-366,tèccìdì,cloud,comment,werner1993[129]
W-1562,pkn,L-366,*d̪oi-t̪ʊ,"cloud, appears unrelated",comment,jakobiA[no. 437]
W-2880,pnu,L-366,"*naj-i, sg. *naj(i)-di",,comment,rilly2010[no. 129]
W-1565,dgl,L-367,káa,"house, home",comment,armbruster1965[114]
W-1566,xnz,L-367,káa,"Haus, Familie, Behälter",comment,massenbach1962[182]
W-1567,mei,L-367,kàr,"house, village, k- not expected",comment,werner1993[97]
W-1568,mei,L-367,ə̀d,house,comment,werner1993[140]
W-1569,pkn,L-367,"*kol, pl. *kol-i","house, hut",comment,jakobiA[no. 196]
W-2089,brk,L-367,"kildi, pl. kildir",house,comment,thelwall1977[203]
W-2851,pnu,L-367,*kar,,comment,rilly2010[no. 109]
W-1570,onw,L-368,"ŋod(d), ŋood",lord,comment,OND[201]
W-1571,fia,L-368,noor,"herr, gott",comment,reinisch1879[129]
W-2459,pkn,L-368,*gor,"big, old person, fat",comment,jakobiA[no. 566]; jakobiA[no. 107a]
W-2462,mei,L-368,kòoré,"big, old",comment,werner1993[101]
W-2699,brk,L-368,korto-gor,old man,comment,thelwall1977[204]
W-2901,pnu,L-368,*ŋoor-,,comment,rilly2010[no. 81]
W-1572,onw,L-369,ŋodd,to cut down,comment,OND[202]
W-1573,dgl,L-369,nódd(i),"to cut, cut off",comment,armbruster1965[154]
W-1574,xnz,L-369,"noddi, naddi","schneiden, abschneiden",comment,massenbach1962[201]
W-1575,pkn,L-369,*ɖɔt̪-igir,"to cut off, prob. unrelated",comment,jakobiA[no. 232]
W-2900,pnu,L-369,*ŋodd,,comment,rilly2010[no. 1]
W-111,onw,L-37,"as, asti",daughter,comment,OND[20]
W-112,fia,L-37,as,Tochter,comment,reinisch1879[12]
W-2013,brk,L-37,utti,daughter,comment,thelwall1977[200]
W-2418,dgl,L-37,áss(i),"small branch, twig, shoot",comment,
W-2753,pnu,L-37,"*as, *as-ti",,comment,rilly2010[no. 69]
W-307,mei,L-37,"àsì, àssì",daughter,comment,werner1993[148]
W-1576,mei,L-370,tòdí,termite,comment,werner1993[132]
W-1577,onw,L-370,ŋode,termite,comment,OND[202]
W-1578,fia,L-370,nóre,termite,comment,reinisch1879[129]
W-1579,dgl,L-370,nóre,"termite, white ant",comment,armbruster1965[156]
W-1580,xnz,L-370,nóre,Termite,comment,massenbach1962[201]
W-1581,pkn,L-370,*tɔr-ɛ,termite,comment,jakobiA[no. 337]
W-2142,brk,L-370,"todugi, pl. todidi",termite,comment,thelwall1977[206]
W-1584,onw,L-372,ŋok,"to pass (away), omit",comment,OND[202]
W-1585,fia,L-372,nog,"gehen, fortgehen",comment,reinisch1879[128]
W-1586,xnz,L-372,nog,"vorbeigehen, fortgehen",comment,massenbach1962[201]
W-1587,dgl,L-372,nóg,"to go, go along, travel",comment,armbruster1965[155]
W-1588,onw,L-373,ŋol,to gulp down,comment,OND[203]
W-1589,fia,L-373,gol,,comment,
W-1590,xnz,L-373,golli,"schlucken, verschlingen",comment,massenbach1962[169]
W-1591,dgl,L-373,gólli,to swallow,comment,armbruster1965[80]
W-1592,pkn,L-373,*t̪ol-,"to swallow, unrelated?",comment,jakobiA[no. 394]
W-1593,mei,L-373,tàanyírhèm,"to swallow, unrelated?",comment,werner1993[127]
W-1594,onw,L-374,ŋop,Nubian,comment,OND[203]
W-1595,fia,L-374,nob,Nubier,comment,reinisch1879[127]
W-1596,dgl,L-374,nób,Nubian,comment,armbruster1965[154]
W-1597,xnz,L-374,nob,Nubier,comment,massenbach1962[201]
W-1598,onw,L-375,ŋo(r),small,comment,OND[204]
W-1599,fia,L-375,noorod,,comment,lepsius1880
W-1600,dgl,L-375,nóoro,"fine-ground, cut fine, very small",comment,armbruster1965[156]
W-1601,xnz,L-375,"nóoro, nóora","fein, klein, zart",comment,massenbach1962[201]
W-1602,pkn,L-375,pl. *nɔni,small (e.g. child),comment,jakobiA[no. 567]
W-2576,mei,L-375,tèré,"small, young",comment,werner1993[130]
W-2888,pnu,L-375,*nor-e,,comment,rilly2010[no. 142]
W-1603,onw,L-376,ŋour,shade,comment,OND[204]
W-1604,fia,L-376,nuur,schatten,comment,reinisch1879[130]
W-1605,mei,L-376,tə̀ədì,shade,comment,werner1993[136]
W-1608,onw,L-377,ŋout,ear (of grain),comment,OND[204]
W-1609,dgl,L-377,núud,"head, ear, spike (of cereal)",comment,armbruster1965[157]
W-1610,xnz,L-377,núud,Durrakolben,comment,massenbach1962[202]
W-1611,onw,L-378,"we, oue",to say,comment,OND[204]
W-1612,dgl,L-378,wée,to say,comment,armbruster1965[216]
W-1613,xnz,L-378,wée,sagen,comment,massenbach1962[224]
W-2373,kas,L-378,ɛ́ː-k,"to speak, talk",comment,jakobiA[no. 139]
W-2374,kko,L-378,ɛ̂ː-g,"to speak, talk",comment,jakobiA[no. 139]
W-2949,pnu,L-378,*wee,,comment,rilly2010[no. 44]
W-1614,pkn,L-379,*ob-t̪V,ashes,comment,jakobiA[no. 214]
W-1615,mei,L-379,úfùdì,ashes,comment,werner1993[137]
W-1616,dgl,L-379,ubúrt(i),ash,comment,armbruster1965[207]
W-1617,xnz,L-379,uburti,Asche,comment,massenbach1962[220]
W-1618,fia,L-379,ubúrti,asche,comment,reinisch1879[167]
W-1984,brk,L-379,uburti,ashes,comment,thelwall1977[199]
W-2935,pnu,L-379,*uburti,,comment,rilly2010[no. 21]
W-113,onw,L-38,as,morning,comment,OND[21]
W-114,dgl,L-38,ás-al,"morrow, tomorrow",comment,armbruster1965[20]
W-115,xnz,L-38,ás-al,der morgige Tag,comment,massenbach1962[146]
W-1619,pkn,L-380,*aʃand̪i,bark of tree,comment,jakobiA[no. 476]
W-1620,mei,L-380,àccìdì,bark,comment,werner1993[75]
W-1621,dgl,L-380,káacc(i),"investing tissue, rind, bark, skin",comment,armbruster1965[115]
W-1622,pkn,L-381,*bid̪-bid̪,bat,comment,jakobiA[no. 322]
W-1623,mei,L-381,péppédó,bat,comment,werner1993[115]
W-1624,dgl,L-382,"sáama, sáame","beard, whisker, chin",comment,armbruster1965[172]
W-1625,pkn,L-382,*ʃalmɛ,beard,comment,jakobiA[no. 11]
W-1626,fia,L-382,samee,"bart, kinn",comment,reinisch1879[140]
W-1627,xnz,L-382,saamée,kinnbart,comment,massenbach1962[296]
W-1985,brk,L-382,salmi,beard,comment,thelwall1977[199]
W-1628,pkn,L-383,*ɔrʃ-,to belch,comment,jakobiA[no. 396]
W-1629,dgl,L-383,éeše,to belch,comment,armbruster1965[67]
W-1630,xnz,L-383,éeš,rülpsen,comment,massenbach1962[162]
W-1631,fia,L-383,éeš,rülpsen < Ar.?,comment,reinisch1879[27]
W-1632,pkn,L-384,*gor-,"big, old person, fat",comment,jakobiA[no. 566]; jakobiA[no. 107a]
W-1633,mei,L-384,kòoré,"big, old",comment,werner1993[101]
W-1634,dgl,L-384,kúrus,"old (not new), stale",comment,armbruster1965[133]
W-1635,xnz,L-384,kúrus,alt sein,comment,massenbach1962[192]
W-2109,brk,L-384,kort-ogor,old man,comment,thelwall1977[204]
W-1638,pkn,L-385,*gar,bitter,comment,jakobiA[no. 551]
W-1639,mei,L-385,kə̀dìyân,it is bitter,comment,werner1993[104]
W-1640,dgl,L-385,nádd(i),"spour, bitter, salt in taste",comment,armbruster1965[147]
W-1641,xnz,L-385,naddi,"nicht süß, bitter, sauer, scharf schmeckend, gegoren",comment,massenbach1962[199]
W-1642,fia,L-385,"nárdi, nárri","bitter, salzig",comment,reinisch1879[124]
W-1995,brk,L-385,nattin,bitter,comment,thelwall1977[199]
W-2891,pnu,L-385,*ŋadd-i ~ *ŋard-i,,comment,rilly2010[no. 5]
W-1643,pkn,L-386,*ur-,black,comment,jakobiA[no. 582]
W-1644,mei,L-386,údí,black,comment,werner1993[137]
W-1645,dgl,L-386,urúm,black substance,comment,armbruster1965[212]
W-1646,xnz,L-386,(u)rumme,"schwarz, finster",comment,massenbach1962[222]
W-1647,fia,L-386,urum,schwarz,comment,reinisch1879[175]
W-2228,mei,L-386,uddi,black,comment,macmichael1918[52]
W-2229,brk,L-386,ūdia,black,comment,macmichael1920[207]
W-2230,brk,L-386,ú:dè,black,comment,thelwall1977[199]
W-2231,fia,L-386,urum,"schwarz, finster, blau",comment,khalil1996a[87]
W-1648,pkn,L-387,*ʈʊnɖ-ʊ,blind,comment,jakobiA[no. 63]
W-1649,mei,L-387,túnngúr,blind,comment,werner1993[146]
W-1650,dgl,L-387,dúŋgur,blind,comment,armbruster1965[56]
W-1651,xnz,L-387,"dúgur, dúngur",blind,comment,massenbach1962[158]
W-1652,fia,L-387,dúngi,blind,comment,reinisch1879[30]
W-1997,brk,L-387,tundi,blind,comment,thelwall1977[199]
W-2304,onw,L-387,douŋ,blind,comment,OND[56]
W-2784,pnu,L-387,*dúŋ(-ur),,comment,rilly2010[no. 9]
W-1653,pkn,L-388,*il,body,comment,jakobiA[no. 1]
W-1654,mei,L-388,írí,body,comment,werner1993[94]
W-2292,brk,L-388,enn-ēlei,body,comment,macmichael1920[205]
W-2355,onw,L-388,(e)ir-k(e)is,forty,comment,OND[75]
W-2787,pnu,L-388,*e(e)r-i,,comment,rilly2010[no. 34]
W-1655,pkn,L-389,*koɟ-d̪V,bone,comment,jakobiA[no. 44]
W-1656,dgl,L-389,kihíid,bone,comment,armbruster1965[122]
W-1657,mei,L-389,ə̀ədí,bone,comment,werner1993[141]
W-1658,xnz,L-389,kíid,"Knochen, bes. die des Kopfes",comment,massenbach1962[187]
W-1659,fia,L-389,koos,knochen,comment,reinisch1879[97]
W-2004,brk,L-389,kìzídì,bone,comment,thelwall1977[199]
W-2556,onw,L-389,kier,bone,comment,OND[90]
W-2557,onw,L-389,"gisri, ŋisri","bone, pre-Nubian",comment,OND[32]
W-2858,pnu,L-389,"*kiser, sg. *kisir-ti",,comment,rilly2010[no. 136]
W-116,onw,L-39,a(a)s,to measure,comment,OND[21]
W-117,dgl,L-39,áas,to measure,comment,armbruster1965[20]
W-2724,mei,L-39,áadàhèm,to measure weight,comment,werner1993[75]
W-1660,pkn,L-390,"*ʈuɲ-t̪i, pl. ʈuɲ-i",bowels,comment,jakobiA[no. 47]
W-1661,dgl,L-390,"dúgus, dúŋus","intestine, gut, entrails",comment,armbruster1965[55]
W-1664,xnz,L-390,dúgus,Darm,comment,massenbach1962[158]
W-2005,brk,L-390,"tuɲɲudi, pl. tuɲɲe",bowels (intestines),comment,thelwall1977[19]
W-1662,pkn,L-391,"*ol-d̪i, pl. *ol","breast, female",comment,jakobiA[no. 35]
W-1663,dgl,L-391,ért(i),"mamma, teat",comment,armbruster1965[66]
W-1665,xnz,L-391,"erti, irti","Mutterbrust, Euter",comment,massenbach1962[162]
W-1666,mei,L-391,ártí,breast,comment,werner1993[82]
W-1986,brk,L-391,ɛrti,belly (outside),comment,thelwall1977[199]
W-2802,pnu,L-391,*er-ti,,comment,rilly2010[no. 165]
W-1667,pkn,L-392,*kuɲ-,to bury,comment,jakobiA[no. 556]
W-1668,mei,L-392,ùnyèrhèm,"to bury, cover",comment,werner1993[138]
W-1669,dgl,L-392,kúñur,to bury,comment,armbruster1965[132]
W-1670,xnz,L-392,kúñ(ur),begraben,comment,massenbach1962[191]
W-1671,fia,L-392,kuñ,"eintauche, eingraben, begraben",comment,reinisch1879[102]
W-1672,pkn,L-393,*kʊr-,calf,comment,jakobiA[no. 279]
W-1673,mei,L-393,kòr,"calf, female",comment,werner1993[100]
W-1674,dgl,L-393,gúr,bull,comment,armbruster1965[82]
W-1675,dgl,L-393,gur-tód,calf,comment,armbruster1965[82]
W-1676,xnz,L-393,"gur, gor",Rind,comment,massenbach1962[170]
W-1677,fia,L-393,goor,rind,comment,reinisch1879[52]
W-2677,mei,L-393,kùud,ox,comment,werner1993[102]
W-2818,pnu,L-393,*gur,,comment,rilly2010[no. 179]
W-1678,mei,L-394,àràar-dòngàar,chameleon,comment,werner1993[81]
W-1679,dgl,L-394,"nóŋga, nóŋge, nóŋgo",chameleon,comment,armbruster1965[156]
W-1680,xnz,L-394,nongée,Chamäleon,comment,massenbach1962[201]
W-1681,pkn,L-395,"*uil-t̪i, pl. *uil",charcoal,comment,jakobiA[no. 212]
W-1682,dgl,L-395,úlud,"charcoal, coal",comment,armbruster1965[209]
W-1683,xnz,L-395,úlut,Kohle,comment,massenbach1962[221]
W-1684,fia,L-395,úlut,kole,comment,reinisch1879[170]
W-2011,brk,L-395,"uldi, pl. ulle",charcoal,comment,thelwall1977[200]
W-852,pkn,L-396,*gɛr-,to cut off,comment,jakobiA[no. 73]; jakobiA[no. 232]
W-853,mei,L-396,kèeràhêm,"to cut, trace, pay attention",comment,werner1993[98]
W-1689,pkn,L-397,*ʊrg-,cold,comment,jakobiA[no. 588]
W-1690,mei,L-397,òròwìyâm,it is cold,comment,werner1993[110]
W-1691,dgl,L-397,oróoke,to become cold,comment,armbruster1965[163]
W-1692,xnz,L-397,oróoke,"kalt sein, sich abkühlen",comment,massenbach1962[204]
W-1693,fia,L-397,órkir,kalt,comment,reinisch1879[134]
W-2912,pnu,L-397,*or-og-i,,comment,rilly2010[no. 76]
W-1694,pkn,L-398,*ʃar-,evening,comment,jakobiA[no. 526]
W-1695,dgl,L-398,šáare,"early evening, dusk, sunset",comment,armbruster1965[183]
W-1696,xnz,L-398,šáaree,Abend,comment,massenbach1962[211]
W-1697,fia,L-398,šare,abend,comment,reinisch1879[150]
W-1698,pkn,L-399,*uɲ,human excrement,comment,jakobiA[no. 54 f]
W-1699,mei,L-399,ìnyì,"dung, excrements",comment,werner1993[93]
W-1700,dgl,L-399,úññ(i),"excrement (of man, cat, dog)",comment,armbruster1965[210]
W-1701,xnz,L-399,unyi,"Kot, Exkremente",comment,massenbach1962[221]
W-1702,fia,L-399,uñi,"dreck, excremente",comment,reinisch1879[172]
W-2403,brk,L-399,ɲingi,excrement,comment,thelwall1977[201]
W-2941,pnu,L-399,*uɲɲi,,comment,rilly2010[no. 63]
W-11,fia,L-4,adw,"sich verwundern, sich erschrecken",comment,khalil1996a[17]
W-12,onw,L-4,ad,to be amazed,comment,OND[4]
W-118,onw,L-40,asse,water,comment,OND[21]
W-119,onw,L-40,essi,water,comment,OND[61]
W-120,dgl,L-40,éssi < *ést(i) < *ást(a),water,comment,armbruster1965[67]
W-121,xnz,L-40,essi,Wasser,comment,massenbach1962[162]
W-122,fia,L-40,ési,"water, soup",comment,khalil1996a[43]
W-123,fia,L-40,maañ-ési,tear,comment,khalil1996a[75]
W-124,onw,L-40,essi,water,comment,OND[62]
W-2157,brk,L-40,eɟi,water,comment,thelwall1977[207]
W-2255,mei,L-40,"urtchi, ushi",water,comment,macmichael1918[53]
W-2256,brk,L-40,ēgi,water,comment,macmichael1920[201]
W-2808,pnu,L-40,*es-ti,Jakobi 2004: *VS-tV; BG: *əsti,comment,rilly2010[no. 51]
W-385,pkn,L-40,*ot̪i,water,comment,jakobiA[no. 451]
W-386,mei,L-40,ə́əcí,water,comment,werner1993[164]
W-989,onw,L-40,os-kale,water-wheel,comment,OND[129]
W-990,fia,L-40,es-kaale,wasserad,comment,reinisch1879[37]
W-1703,pkn,L-400,*oɟ,"to fight, quarrel",comment,jakobiA[no. 166]; jakobiA[no. 161]
W-1704,mei,L-400,ə́əjí,"war, battle, fight",comment,werner1993[141]
W-1705,mei,L-400,ə́əjìhèm,to fight,comment,werner1993[141]
W-1964,onw,L-400,d(e)iŋ,"to fight, pre-Nubian?",comment,OND[46]
W-1965,fia,L-400,diingi,"krieg, vernichtung, pre-Nubian?",comment,reinisch1879[27]
W-1706,pkn,L-401,*ʃon-t̪ʊ,fingernail,comment,jakobiA[no. 31]
W-1707,dgl,L-401,súnt(i),"nail, claw, talon, hoof",comment,armbruster1965[182]
W-1708,xnz,L-401,"sutti, sunti",Fingernagel,comment,massenbach1962[211]
W-1709,fia,L-401,súnti,nagel,comment,reinisch1879[147]
W-1710,mei,L-401,súngúndí,nail,comment,werner1993[125]
W-2103,brk,L-401,"sundi, pl. sunne",(finger)nail,comment,thelwall1977[204]
W-2920,pnu,L-401,*suŋ-u-di ~ *sun-ti,,comment,rilly2010[no. 134]
W-1711,pkn,L-402,*kɔrʊl,fish,comment,jakobiA[no. 326]
W-1712,dgl,L-402,káare,fish,comment,armbruster1965[118]
W-1713,xnz,L-402,kaarée,Fisch,comment,massenbach1962[184]
W-1714,fia,L-402,angíssi,"fisch, pre-Nubian?",comment,reinisch1879[9]
W-1716,onw,L-403,sam,court,comment,OND[156]
W-1717,fia,L-403,saam,"Hof, Einfriedung ?",comment,khalil1996a[98]
W-1718,dgl,L-403,sami,,comment,
W-1719,onw,L-404,sam-ar,intoxication,comment,OND[156]
W-1720,dgl,L-404,sáam,"to get intoxicated, drunk",comment,armbruster1965[171]
W-1721,fia,L-404,"sáker, sakr",sich berauchen,comment,reinisch1879[140]
W-1722,onw,L-405,saue,hateful,comment,OND[156]
W-1723,dgl,L-405,saw,"hässlich, schlecht",comment,reinisch1879[141]
W-1724,onw,L-406,sarti,iron,comment,OND[156]
W-1725,xnz,L-406,šarti,Eisen,comment,massenbach1962[212]
W-1726,fia,L-406,šarti,eisen,comment,reinisch1879[150]
W-1727,dgl,L-406,šárti,"iron, iron object",comment,armbruster1965[183]
W-1728,pkn,L-406,ʃar-t̪i,iron,comment,jakobiA[no. 368]
W-2091,brk,L-406,sirti,iron,comment,thelwall1977[203]
W-2204,brk,L-406,sirti,iron,comment,macmichael1920[205]
W-2205,fia,L-406,šaarti,"Lanze, (Waffe aus) Eisen, Strahlen (der Sonne)",comment,khalil1996a[125]
W-2922,pnu,L-406,*ʃar-ti ~ *sar-ti,,comment,rilly2010[no. 67]
W-1729,onw,L-407,seu,"to blow, breathe",comment,OND[157]
W-1730,onw,L-407,seu-att,spirit,comment,OND[157]
W-1731,fia,L-407,sew,atmen,comment,reinisch1879[143]
W-1732,dgl,L-407,néewe,to breathe,comment,armbruster1965[152]
W-1733,xnz,L-407,néewe,atmen,comment,massenbach1962[200]
W-1734,pkn,L-407,"*d̪ɛt̪-, *d̪ɛʈ-",to breathe,comment,jakobiA[no. 50]; jakobiA[no. 383]
W-1735,onw,L-408,"seu, sew",to inherit,comment,OND[157]
W-1736,dgl,L-408,néeu,to inherit,comment,armbruster1965[152]
W-1737,xnz,L-408,néew,erben,comment,massenbach1962[200]
W-1738,fia,L-408,sew,erben,comment,reinisch1879[143]
W-1739,onw,L-409,tok(k),to cook,comment,OND[178]
W-1740,fia,L-409,"tok, tokk","braten, rösten",comment,reinisch1879[162]
W-1741,xnz,L-409,nib,"braten, rösten, das Ei mit der Schale im Backofen rösten",comment,massenbach1962[201]
W-1742,dgl,L-409,níb,"to roast, grill",comment,armbruster1965[153]
W-125,onw,L-41,ajauei,to be sweet,comment,OND[21]
W-126,fia,L-41,"ajau, ajawi",sweet,comment,
W-127,xnz,L-41,ajau,süß,comment,massenbach1962[143]
W-1912,pkn,L-41,*iŋ-,sweet,comment,jakobiA[no. 586]
W-1913,mei,L-41,"èngì, èngè","sweet, delicious",comment,werner1993[88]
W-1914,dgl,L-41,íŋ-ri,sweet,comment,armbruster1965[110]
W-1915,xnz,L-41,ingri,süss,comment,reinisch1879[72]
W-1916,fia,L-41,ing-íši,"frisch, süsse milch",comment,reinisch1879[72]
W-2138,brk,L-41,iŋgin,sweet,comment,thelwall1977[206]
W-1743,onw,L-410,toppe,loaf,comment,OND[179]
W-1744,fia,L-410,toobe,brodsorte in runder form,comment,reinisch1879[161]
W-1745,onw,L-411,"tor, tour",to enter,comment,OND[179]
W-1746,fia,L-411,toor,"eintreten, hineingehen, untergehen",comment,reinisch1879[163]
W-1747,dgl,L-411,tóo,"to enter, go in, come in",comment,armbruster1965[200]
W-1748,xnz,L-411,tóo,"eintreten, beginnen, untergehen",comment,massenbach1962[218]
W-1749,mei,L-411,tòorhèm,to enter,comment,werner1993[133]
W-1750,pkn,L-411,*t̪or-,to enter,comment,jakobiA[]
W-2932,pnu,L-411,*toor-,,comment,rilly2010[no. 58]
W-1751,pkn,L-412,*d̪i-,"to grow, get up",comment,jakobiA[no. 464]
W-1752,mei,L-412,tíirhèm,to grow,comment,werner1993[132]
W-1753,mei,L-413,tèedì,"hair, wool",comment,werner1993[129]
W-1754,pkn,L-413,"*tel-?, *t̪el-t̪ʊ, pl. *t̪el",hair,comment,jakobiA[no. 5]
W-1755,dgl,L-413,dílti,"hair, fur, feathers",comment,armbruster1965[52]
W-1756,xnz,L-413,dilti,"Haar, Augenbraue, Wimper",comment,massenbach1962[157]
W-1757,fia,L-413,(šingírti),"haar, feder",comment,reinisch1879[151]
W-2040,brk,L-413,"tilde, pl. tille",feather,comment,thelwall1977[201]
W-2210,mei,L-413,tēdi,hair,comment,macmichael1918[51]
W-2211,brk,L-413,tillei,hair,comment,macmichael1920[205]
W-2773,pnu,L-413,*del(-ti),,comment,rilly2010[no. 25]
W-1758,pwkn,L-414,*bud̪ul-,hare,comment,jakobiA[no. 326h]
W-1759,pekn,L-414,*ud̪ul-aŋ,hare,comment,jakobiA[no. 326h]
W-1760,dgl,L-414,údlan,hare,comment,armbruster1965[207]
W-1761,pkn,L-415,*kiɟ-ɛr,"to hear, listen, obey",comment,jakobiA[no. 546]; jakobiA[no. 118]
